Year,시도,시군구,Value
2007,0.전국,,2.1
2008,0.전국,,2.2
2009,0.전국,,2.3
2010,0.전국,,2.4
2011,0.전국,,2.4
2012,0.전국,,2.5
2013,0.전국,,2.6
2014,0.전국,,2.6
2015,0.전국,,2.7
2016,0.전국,,2.7
2017,0.전국,,2.8
2018,0.전국,,2.9
2019,0.전국,,3.0
2020,0.전국,,3.0
2021,0.전국,,3.1
2007,1.수도권,,2.211071281
2008,1.수도권,,2.36097341
2009,1.수도권,,2.455137394
2010,1.수도권,,2.50311144
2011,1.수도권,,2.567794744
2012,1.수도권,,2.618790147
2013,1.수도권,,2.734691746
2014,1.수도권,,2.780591185
2015,1.수도권,,2.827769834
2016,1.수도권,,2.885176178
2017,1.수도권,,2.976807158
2018,1.수도권,,3.046312619
2019,1.수도권,,3.145939687
2020,1.수도권,,3.222060482
2021,1.수도권,,3.314608691
2007,2.서울특별시,,2.9
2008,2.서울특별시,,3.2
2009,2.서울특별시,,3.3
2010,2.서울특별시,,3.4
2011,2.서울특별시,,3.5
2012,2.서울특별시,,3.6
2013,2.서울특별시,,3.8
2014,2.서울특별시,,3.8
2015,2.서울특별시,,3.9
2016,2.서울특별시,,4.0
2017,2.서울특별시,,4.1
2018,2.서울특별시,,4.2
2019,2.서울특별시,,4.4
2020,2.서울특별시,,4.5
2021,2.서울특별시,,4.7
2007,2.서울특별시,강남구,7.7
2008,2.서울특별시,강남구,8.4
2009,2.서울특별시,강남구,8.7
2010,2.서울특별시,강남구,9.0
2011,2.서울특별시,강남구,9.3
2012,2.서울특별시,강남구,9.7
2013,2.서울특별시,강남구,10.0
2014,2.서울특별시,강남구,10.0
2015,2.서울특별시,강남구,10.1
2016,2.서울특별시,강남구,10.5
2017,2.서울특별시,강남구,11.1
2018,2.서울특별시,강남구,11.8
2019,2.서울특별시,강남구,12.4
2020,2.서울특별시,강남구,12.6
2021,2.서울특별시,강남구,13.1
2007,2.서울특별시,강동구,3.0
2008,2.서울특별시,강동구,3.3
2009,2.서울특별시,강동구,3.4
2010,2.서울특별시,강동구,3.3
2011,2.서울특별시,강동구,3.4
2012,2.서울특별시,강동구,3.4
2013,2.서울특별시,강동구,3.8
2014,2.서울특별시,강동구,3.9
2015,2.서울특별시,강동구,4.1
2016,2.서울특별시,강동구,4.4
2017,2.서울특별시,강동구,4.5
2018,2.서울특별시,강동구,4.7
2019,2.서울특별시,강동구,4.8
2020,2.서울특별시,강동구,4.7
2021,2.서울특별시,강동구,4.8
2007,2.서울특별시,강북구,1.6
2008,2.서울특별시,강북구,1.6
2009,2.서울특별시,강북구,1.7
2010,2.서울특별시,강북구,1.7
2011,2.서울특별시,강북구,1.8
2012,2.서울특별시,강북구,1.8
2013,2.서울특별시,강북구,1.8
2014,2.서울특별시,강북구,1.9
2015,2.서울특별시,강북구,1.9
2016,2.서울특별시,강북구,2.0
2017,2.서울특별시,강북구,2.1
2018,2.서울특별시,강북구,2.1
2019,2.서울특별시,강북구,2.3
2020,2.서울특별시,강북구,2.4
2021,2.서울특별시,강북구,2.5
2007,2.서울특별시,강서구,1.4
2008,2.서울특별시,강서구,1.5
2009,2.서울특별시,강서구,1.6
2010,2.서울특별시,강서구,1.7
2011,2.서울특별시,강서구,1.8
2012,2.서울특별시,강서구,1.8
2013,2.서울특별시,강서구,1.9
2014,2.서울특별시,강서구,1.8
2015,2.서울특별시,강서구,1.8
2016,2.서울특별시,강서구,1.9
2017,2.서울특별시,강서구,2.0
2018,2.서울특별시,강서구,2.1
2019,2.서울특별시,강서구,2.5
2020,2.서울특별시,강서구,2.7
2021,2.서울특별시,강서구,2.9
2007,2.서울특별시,관악구,1.4
2008,2.서울특별시,관악구,1.4
