Year,시도,시군구,Value
2016,2.서울특별시,광진구,0.949
2017,2.서울특별시,광진구,0.951
2018,2.서울특별시,광진구,0.952
2019,2.서울특별시,광진구,0.954
2008,2.서울특별시,구로구,0.968
2009,2.서울특별시,구로구,0.96
2010,2.서울특별시,구로구,0.958
2011,2.서울특별시,구로구,0.942
2012,2.서울특별시,구로구,0.954
2013,2.서울특별시,구로구,0.95
2014,2.서울특별시,구로구,0.95
2015,2.서울특별시,구로구,0.946
2016,2.서울특별시,구로구,0.952
2017,2.서울특별시,구로구,0.956
2018,2.서울특별시,구로구,0.971
2019,2.서울특별시,구로구,0.96
2008,2.서울특별시,금천구,0.963
2009,2.서울특별시,금천구,0.958
2010,2.서울특별시,금천구,0.968
2011,2.서울특별시,금천구,0.938
2012,2.서울특별시,금천구,0.96
2013,2.서울특별시,금천구,0.942
2014,2.서울특별시,금천구,0.943
2015,2.서울특별시,금천구,0.954
2016,2.서울특별시,금천구,0.964
2017,2.서울특별시,금천구,0.958
2018,2.서울특별시,금천구,0.964
2019,2.서울특별시,금천구,0.953
2008,2.서울특별시,노원구,0.958
2009,2.서울특별시,노원구,0.958
2010,2.서울특별시,노원구,0.951
2011,2.서울특별시,노원구,0.93
2012,2.서울특별시,노원구,0.949
2013,2.서울특별시,노원구,0.944
2014,2.서울특별시,노원구,0.956
2015,2.서울특별시,노원구,0.967
2016,2.서울특별시,노원구,0.969
2017,2.서울특별시,노원구,0.97
2018,2.서울특별시,노원구,0.972
2019,2.서울특별시,노원구,0.961
2008,2.서울특별시,도봉구,0.987
2009,2.서울특별시,도봉구,0.967
2010,2.서울특별시,도봉구,0.956
2011,2.서울특별시,도봉구,0.952
2012,2.서울특별시,도봉구,0.947
2013,2.서울특별시,도봉구,0.946
2014,2.서울특별시,도봉구,0.941
2015,2.서울특별시,도봉구,0.957
2016,2.서울특별시,도봉구,0.959
2017,2.서울특별시,도봉구,0.944
2018,2.서울특별시,도봉구,0.952
2019,2.서울특별시,도봉구,0.937
2008,2.서울특별시,동대문구,0.949
2009,2.서울특별시,동대문구,0.961
2010,2.서울특별시,동대문구,0.972
2011,2.서울특별시,동대문구,0.937
2012,2.서울특별시,동대문구,0.957
2013,2.서울특별시,동대문구,0.956
2014,2.서울특별시,동대문구,0.947
2015,2.서울특별시,동대문구,0.957
2016,2.서울특별시,동대문구,0.963
2017,2.서울특별시,동대문구,0.954
2018,2.서울특별시,동대문구,0.979
2019,2.서울특별시,동대문구,0.96
2008,2.서울특별시,동작구,0.959
2009,2.서울특별시,동작구,0.962
2010,2.서울특별시,동작구,0.955
2011,2.서울특별시,동작구,0.937
2012,2.서울특별시,동작구,0.942
2013,2.서울특별시,동작구,0.939
2014,2.서울특별시,동작구,0.942
2015,2.서울특별시,동작구,0.946
2016,2.서울특별시,동작구,0.958
2017,2.서울특별시,동작구,0.954
2018,2.서울특별시,동작구,0.946
2019,2.서울특별시,동작구,0.955
2008,2.서울특별시,마포구,0.991
2009,2.서울특별시,마포구,0.961
2010,2.서울특별시,마포구,0.954
2011,2.서울특별시,마포구,0.945
2012,2.서울특별시,마포구,0.962
2013,2.서울특별시,마포구,0.95
2014,2.서울특별시,마포구,0.937
2015,2.서울특별시,마포구,0.947
2016,2.서울특별시,마포구,0.963
2017,2.서울특별시,마포구,0.967
2018,2.서울특별시,마포구,0.974
2019,2.서울특별시,마포구,0.951
2008,2.서울특별시,서대문구,0.96
2009,2.서울특별시,서대문구,0.954
2010,2.서울특별시,서대문구,0.948
2011,2.서울특별시,서대문구,0.938
2012,2.서울특별시,서대문구,0.949
2013,2.서울특별시,서대문구,0.948
2014,2.서울특별시,서대문구,0.939
2015,2.서울특별시,서대문구,0.949
2016,2.서울특별시,서대문구,0.959
2017,2.서울특별시,서대문구,0.969
2018,2.서울특별시,서대문구,0.972
2019,2.서울특별시,서대문구,0.955
2008,2.서울특별시,서초구,0.97
2009,2.서울특별시,서초구,0.97
2010,2.서울특별시,서초구,0.959
2011,2.서울특별시,서초구,0.959
2012,2.서울특별시,서초구,0.959
2013,2.서울특별시,서초구,0.948
2014,2.서울특별시,서초구,0.952
2015,2.서울특별시,서초구,0.961
2016,2.서울특별시,서초구,0.954
2017,2.서울특별시,서초구,0.951
2018,2.서울특별시,서초구,0.961
2019,2.서울특별시,서초구,0.958
2008,2.서울특별시,성동구,0.965
2009,2.서울특별시,성동구,0.967
2010,2.서울특별시,성동구,0.967
2011,2.서울특별시,성동구,0.935
2012,2.서울특별시,성동구,0.957
2013,2.서울특별시,성동구,0.953
2014,2.서울특별시,성동구,0.945
2015,2.서울특별시,성동구,0.962
2016,2.서울특별시,성동구,0.94
2017,2.서울특별시,성동구,0.948
2018,2.서울특별시,성동구,0.953
2019,2.서울특별시,성동구,0.945
2008,2.서울특별시,성북구,0.975
2009,2.서울특별시,성북구,0.966
2010,2.서울특별시,성북구,0.956
2011,2.서울특별시,성북구,0.93
2012,2.서울특별시,성북구,0.948
2013,2.서울특별시,성북구,0.944
2014,2.서울특별시,성북구,0.939
2015,2.서울특별시,성북구,0.945
2016,2.서울특별시,성북구,0.939
2017,2.서울특별시,성북구,0.946
2018,2.서울특별시,성북구,0.947
2019,2.서울특별시,성북구,0.939
2008,2.서울특별시,송파구,0.963
2009,2.서울특별시,송파구,0.969
2010,2.서울특별시,송파구,0.97
2011,2.서울특별시,송파구,0.963
2012,2.서울특별시,송파구,0.961
2013,2.서울특별시,송파구,0.956
2014,2.서울특별시,송파구,0.937
2015,2.서울특별시,송파구,0.953
2016,2.서울특별시,송파구,0.956
2017,2.서울특별시,송파구,0.954
2018,2.서울특별시,송파구,0.968
2019,2.서울특별시,송파구,0.949
2008,2.서울특별시,양천구,0.958
2009,2.서울특별시,양천구,0.96
2010,2.서울특별시,양천구,0.961
2011,2.서울특별시,양천구,0.947
2012,2.서울특별시,양천구,0.951
2013,2.서울특별시,양천구,0.949
2014,2.서울특별시,양천구,0.949
2015,2.서울특별시,양천구,0.958
2016,2.서울특별시,양천구,0.958
2017,2.서울특별시,양천구,0.957
2018,2.서울특별시,양천구,0.955
2019,2.서울특별시,양천구,0.959
2008,2.서울특별시,영등포구,0.956
2009,2.서울특별시,영등포구,0.966
2010,2.서울특별시,영등포구,0.949
2011,2.서울특별시,영등포구,0.935
2012,2.서울특별시,영등포구,0.95
2013,2.서울특별시,영등포구,0.95
2014,2.서울특별시,영등포구,0.94
2015,2.서울특별시,영등포구,0.962
2016,2.서울특별시,영등포구,0.967
2017,2.서울특별시,영등포구,0.967
2018,2.서울특별시,영등포구,0.976
2019,2.서울특별시,영등포구,0.951
2008,2.서울특별시,용산구,0.972
2009,2.서울특별시,용산구,0.973
2010,2.서울특별시,용산구,0.972
2011,2.서울특별시,용산구,0.952
2012,2.서울특별시,용산구,0.953
2013,2.서울특별시,용산구,0.96
2014,2.서울특별시,용산구,0.956
2015,2.서울특별시,용산구,0.958
2016,2.서울특별시,용산구,0.962
2017,2.서울특별시,용산구,0.959
2018,2.서울특별시,용산구,0.969
2019,2.서울특별시,용산구,0.974
2008,2.서울특별시,은평구,0.964
2009,2.서울특별시,은평구,0.963
2010,2.서울특별시,은평구,0.966
2011,2.서울특별시,은평구,0.949
2012,2.서울특별시,은평구,0.961
2013,2.서울특별시,은평구,0.959
2014,2.서울특별시,은평구,0.947
2015,2.서울특별시,은평구,0.951
2016,2.서울특별시,은평구,0.954
2017,2.서울특별시,은평구,0.958
2018,2.서울특별시,은평구,0.95
2019,2.서울특별시,은평구,0.941
2008,2.서울특별시,종로구,0.959
2009,2.서울특별시,종로구,0.972
2010,2.서울특별시,종로구,0.957
2011,2.서울특별시,종로구,0.958
2012,2.서울특별시,종로구,0.954
2013,2.서울특별시,종로구,0.96
2014,2.서울특별시,종로구,0.948
2015,2.서울특별시,종로구,0.95
2016,2.서울특별시,종로구,0.968
2017,2.서울특별시,종로구,0.957
2018,2.서울특별시,종로구,0.952
2019,2.서울특별시,종로구,0.963
2008,2.서울특별시,중구,0.974
2009,2.서울특별시,중구,0.959
2010,2.서울특별시,중구,0.965
2011,2.서울특별시,중구,0.968
2012,2.서울특별시,중구,0.961
2013,2.서울특별시,중구,0.942
2014,2.서울특별시,중구,0.936
2015,2.서울특별시,중구,0.952
2016,2.서울특별시,중구,0.948
2017,2.서울특별시,중구,0.958
2018,2.서울특별시,중구,0.956
2019,2.서울특별시,중구,0.96
2008,2.서울특별시,중랑구,0.98
2009,2.서울특별시,중랑구,0.976
2010,2.서울특별시,중랑구,0.944
2011,2.서울특별시,중랑구,0.94
2012,2.서울특별시,중랑구,0.946
2013,2.서울특별시,중랑구,0.944
2014,2.서울특별시,중랑구,0.95
2015,2.서울특별시,중랑구,0.95
2016,2.서울특별시,중랑구,0.954
2017,2.서울특별시,중랑구,0.95
2018,2.서울특별시,중랑구,0.957
2019,2.서울특별시,중랑구,0.954
2008,3.인천광역시,,0.962
2009,3.인천광역시,,0.952
2010,3.인천광역시,,0.957
2011,3.인천광역시,,0.947
2012,3.인천광역시,,0.952
2013,3.인천광역시,,0.944
2014,3.인천광역시,,0.938
2015,3.인천광역시,,0.949
2016,3.인천광역시,,0.951
2017,3.인천광역시,,0.953
2018,3.인천광역시,,0.952
2019,3.인천광역시,,0.953
2008,3.인천광역시,강화군,0.973
2009,3.인천광역시,강화군,0.958
2010,3.인천광역시,강화군,0.958
2011,3.인천광역시,강화군,0.957
2012,3.인천광역시,강화군,0.943
2013,3.인천광역시,강화군,0.944
2014,3.인천광역시,강화군,0.923
2015,3.인천광역시,강화군,0.943
2016,3.인천광역시,강화군,0.946
2017,3.인천광역시,강화군,0.954
2018,3.인천광역시,강화군,0.943
2019,3.인천광역시,강화군,0.949
2008,3.인천광역시,계양구,0.969
2009,3.인천광역시,계양구,0.96
2010,3.인천광역시,계양구,0.964
2011,3.인천광역시,계양구,0.95
2012,3.인천광역시,계양구,0.954
2013,3.인천광역시,계양구,0.948
2014,3.인천광역시,계양구,0.941
2015,3.인천광역시,계양구,0.941
2016,3.인천광역시,계양구,0.946
2017,3.인천광역시,계양구,0.953
2018,3.인천광역시,계양구,0.948
2019,3.인천광역시,계양구,0.951
2008,3.인천광역시,남동구,0.944
2009,3.인천광역시,남동구,0.943
2010,3.인천광역시,남동구,0.946
2011,3.인천광역시,남동구,0.927
2012,3.인천광역시,남동구,0.949
2013,3.인천광역시,남동구,0.936
2014,3.인천광역시,남동구,0.94
2015,3.인천광역시,남동구,0.946
2016,3.인천광역시,남동구,0.943
2017,3.인천광역시,남동구,0.942
2018,3.인천광역시,남동구,0.948
2019,3.인천광역시,남동구,0.946
2008,3.인천광역시,동구,0.955
2009,3.인천광역시,동구,0.964
2010,3.인천광역시,동구,0.962
2011,3.인천광역시,동구,0.957
2012,3.인천광역시,동구,0.945
2013,3.인천광역시,동구,0.946
2014,3.인천광역시,동구,0.941
2015,3.인천광역시,동구,0.935
2016,3.인천광역시,동구,0.949
2017,3.인천광역시,동구,0.962
2018,3.인천광역시,동구,0.959
2019,3.인천광역시,동구,0.952
2008,3.인천광역시,미추홀구,0.97
2009,3.인천광역시,미추홀구,0.951
2010,3.인천광역시,미추홀구,0.97
2011,3.인천광역시,미추홀구,0.955
2012,3.인천광역시,미추홀구,0.961
2013,3.인천광역시,미추홀구,0.951
2014,3.인천광역시,미추홀구,0.943
2015,3.인천광역시,미추홀구,0.954
2016,3.인천광역시,미추홀구,0.943
2017,3.인천광역시,미추홀구,0.955
2018,3.인천광역시,미추홀구,0.946
2019,3.인천광역시,미추홀구,0.952
2008,3.인천광역시,부평구,0.955
2009,3.인천광역시,부평구,0.952
2010,3.인천광역시,부평구,0.946
2011,3.인천광역시,부평구,0.945
2012,3.인천광역시,부평구,0.945
2013,3.인천광역시,부평구,0.934
2014,3.인천광역시,부평구,0.927
2015,3.인천광역시,부평구,0.942
2016,3.인천광역시,부평구,0.954
2017,3.인천광역시,부평구,0.951
2018,3.인천광역시,부평구,0.958
2019,3.인천광역시,부평구,0.956
2008,3.인천광역시,서구,0.981
2009,3.인천광역시,서구,0.938
2010,3.인천광역시,서구,0.961
2011,3.인천광역시,서구,0.947
2012,3.인천광역시,서구,0.955
2013,3.인천광역시,서구,0.948
2014,3.인천광역시,서구,0.942
2015,3.인천광역시,서구,0.961
2016,3.인천광역시,서구,0.965
2017,3.인천광역시,서구,0.954
2018,3.인천광역시,서구,0.948
2019,3.인천광역시,서구,0.953
2008,3.인천광역시,연수구,0.959
2009,3.인천광역시,연수구,0.965
2010,3.인천광역시,연수구,0.959
2011,3.인천광역시,연수구,0.964
2012,3.인천광역시,연수구,0.953
2013,3.인천광역시,연수구,0.948
2014,3.인천광역시,연수구,0.933
2015,3.인천광역시,연수구,0.957
2016,3.인천광역시,연수구,0.96
2017,3.인천광역시,연수구,0.962
2018,3.인천광역시,연수구,0.963
2019,3.인천광역시,연수구,0.963
2008,3.인천광역시,옹진군,0.959
2009,3.인천광역시,옹진군,0.966
2010,3.인천광역시,옹진군,0.962
2011,3.인천광역시,옹진군,0.967
2012,3.인천광역시,옹진군,0.957
2013,3.인천광역시,옹진군,0.973
2014,3.인천광역시,옹진군,0.958
2015,3.인천광역시,옹진군,0.953
2016,3.인천광역시,옹진군,0.95
2017,3.인천광역시,옹진군,0.962
2018,3.인천광역시,옹진군,0.964
2019,3.인천광역시,옹진군,0.963
2008,3.인천광역시,중구,0.948
2009,3.인천광역시,중구,0.951
2010,3.인천광역시,중구,0.959
2011,3.인천광역시,중구,0.95
2012,3.인천광역시,중구,0.961
2013,3.인천광역시,중구,0.951
2014,3.인천광역시,중구,0.945
2015,3.인천광역시,중구,0.96
2016,3.인천광역시,중구,0.953
2017,3.인천광역시,중구,0.959
2018,3.인천광역시,중구,0.961
2019,3.인천광역시,중구,0.956
2008,4.경기도,,0.962
2009,4.경기도,,0.962
2010,4.경기도,,0.958
2011,4.경기도,,0.951
2012,4.경기도,,0.958
2013,4.경기도,,0.951
2014,4.경기도,,0.945
2015,4.경기도,,0.954
2016,4.경기도,,0.954
2017,4.경기도,,0.957
2018,4.경기도,,0.96
2019,4.경기도,,0.956
2008,4.경기도,가평군,0.947
2009,4.경기도,가평군,0.945
2010,4.경기도,가평군,0.944
2011,4.경기도,가평군,0.94
2012,4.경기도,가평군,0.95
2013,4.경기도,가평군,0.955
2014,4.경기도,가평군,0.953
2015,4.경기도,가평군,0.955
2016,4.경기도,가평군,0.964
2017,4.경기도,가평군,0.971
2018,4.경기도,가평군,0.97
2019,4.경기도,가평군,0.972
2008,4.경기도,고양시,0.955
2009,4.경기도,고양시,0.96
2010,4.경기도,고양시,0.953
2011,4.경기도,고양시,0.958
2012,4.경기도,고양시,0.96
2013,4.경기도,고양시,0.952
2014,4.경기도,고양시,0.938
2015,4.경기도,고양시,0.954
2016,4.경기도,고양시,0.959
2017,4.경기도,고양시,0.955
2018,4.경기도,고양시,0.961
2019,4.경기도,고양시,0.959
2008,4.경기도,과천시,0.968
2009,4.경기도,과천시,0.959
2010,4.경기도,과천시,0.972
2011,4.경기도,과천시,0.965
2012,4.경기도,과천시,0.963
2013,4.경기도,과천시,0.96
2014,4.경기도,과천시,0.948
2015,4.경기도,과천시,0.955
2016,4.경기도,과천시,0.959
2017,4.경기도,과천시,0.963
2018,4.경기도,과천시,0.966
2019,4.경기도,과천시,0.971
2008,4.경기도,광명시,0.967
2009,4.경기도,광명시,0.96
2010,4.경기도,광명시,0.947
2011,4.경기도,광명시,0.951
2012,4.경기도,광명시,0.956
2013,4.경기도,광명시,0.939
2014,4.경기도,광명시,0.929
2015,4.경기도,광명시,0.957
2016,4.경기도,광명시,0.959
2017,4.경기도,광명시,0.963
2018,4.경기도,광명시,0.965
2019,4.경기도,광명시,0.972
2008,4.경기도,광주시,0.964
2009,4.경기도,광주시,0.963
2010,4.경기도,광주시,0.969
2011,4.경기도,광주시,0.96
2012,4.경기도,광주시,0.969
2013,4.경기도,광주시,0.953
2014,4.경기도,광주시,0.954
2015,4.경기도,광주시,0.94
2016,4.경기도,광주시,0.948
2017,4.경기도,광주시,0.966
2018,4.경기도,광주시,0.97
2019,4.경기도,광주시,0.968
2008,4.경기도,구리시,0.954
2009,4.경기도,구리시,0.962
2010,4.경기도,구리시,0.95
2011,4.경기도,구리시,0.944
2012,4.경기도,구리시,0.953
2013,4.경기도,구리시,0.953
2014,4.경기도,구리시,0.944
2015,4.경기도,구리시,0.969
2016,4.경기도,구리시,0.961
2017,4.경기도,구리시,0.956
2018,4.경기도,구리시,0.964
2019,4.경기도,구리시,0.963
2008,4.경기도,군포시,0.955
2009,4.경기도,군포시,0.96
2010,4.경기도,군포시,0.961
2011,4.경기도,군포시,0.954
2012,4.경기도,군포시,0.962
2013,4.경기도,군포시,0.954
2014,4.경기도,군포시,0.941
2015,4.경기도,군포시,0.956
2016,4.경기도,군포시,0.949
2017,4.경기도,군포시,0.958
2018,4.경기도,군포시,0.955
2019,4.경기도,군포시,0.951
2008,4.경기도,김포시,0.982
2009,4.경기도,김포시,0.976
2010,4.경기도,김포시,0.969
2011,4.경기도,김포시,0.954
2012,4.경기도,김포시,0.968
2013,4.경기도,김포시,0.968
2014,4.경기도,김포시,0.955
2015,4.경기도,김포시,0.962
2016,4.경기도,김포시,0.959
2017,4.경기도,김포시,0.967
2018,4.경기도,김포시,0.955
2019,4.경기도,김포시,0.956
2008,4.경기도,남양주시,0.958
2009,4.경기도,남양주시,0.954
2010,4.경기도,남양주시,0.954
2011,4.경기도,남양주시,0.936
2012,4.경기도,남양주시,0.947
2013,4.경기도,남양주시,0.947
2014,4.경기도,남양주시,0.951
2015,4.경기도,남양주시,0.951
2016,4.경기도,남양주시,0.949
2017,4.경기도,남양주시,0.951
2018,4.경기도,남양주시,0.943
2019,4.경기도,남양주시,0.959
2008,4.경기도,동두천시,0.962
2009,4.경기도,동두천시,0.948
2010,4.경기도,동두천시,0.957
2011,4.경기도,동두천시,0.94
2012,4.경기도,동두천시,0.958
2013,4.경기도,동두천시,0.958
2014,4.경기도,동두천시,0.957
2015,4.경기도,동두천시,0.958
2016,4.경기도,동두천시,0.927
2017,4.경기도,동두천시,0.966
2018,4.경기도,동두천시,0.957
2019,4.경기도,동두천시,0.958
2008,4.경기도,부천시,0.961
2009,4.경기도,부천시,0.96
2010,4.경기도,부천시,0.957
2011,4.경기도,부천시,0.95
2012,4.경기도,부천시,0.959
2013,4.경기도,부천시,0.948
2014,4.경기도,부천시,0.951
2015,4.경기도,부천시,0.958
2016,4.경기도,부천시,0.956
2017,4.경기도,부천시,0.955
2018,4.경기도,부천시,0.961
2019,4.경기도,부천시,0.95
2008,4.경기도,성남시,0.972
2009,4.경기도,성남시,0.972
2010,4.경기도,성남시,0.974
2011,4.경기도,성남시,0.959
2012,4.경기도,성남시,0.967
2013,4.경기도,성남시,0.948
2014,4.경기도,성남시,0.953
2015,4.경기도,성남시,0.962
2016,4.경기도,성남시,0.951
2017,4.경기도,성남시,0.952
2018,4.경기도,성남시,0.958
2019,4.경기도,성남시,0.957
2008,4.경기도,수원시,0.966
2009,4.경기도,수원시,0.966
2010,4.경기도,수원시,0.964
2011,4.경기도,수원시,0.95
2012,4.경기도,수원시,0.961
2013,4.경기도,수원시,0.949
2014,4.경기도,수원시,0.947
2015,4.경기도,수원시,0.956
2016,4.경기도,수원시,0.955
2017,4.경기도,수원시,0.957
2018,4.경기도,수원시,0.966
2019,4.경기도,수원시,0.96
2008,4.경기도,시흥시,0.96
2009,4.경기도,시흥시,0.964
2010,4.경기도,시흥시,0.959
2011,4.경기도,시흥시,0.959
2012,4.경기도,시흥시,0.958
2013,4.경기도,시흥시,0.94
2014,4.경기도,시흥시,0.932
2015,4.경기도,시흥시,0.949
2016,4.경기도,시흥시,0.943
2017,4.경기도,시흥시,0.941
2018,4.경기도,시흥시,0.96
2019,4.경기도,시흥시,0.949
2008,4.경기도,안산시,0.952
2009,4.경기도,안산시,0.961
2010,4.경기도,안산시,0.949
2011,4.경기도,안산시,0.932
2012,4.경기도,안산시,0.945
2013,4.경기도,안산시,0.935
2014,4.경기도,안산시,0.93
2015,4.경기도,안산시,0.947
2016,4.경기도,안산시,0.941
2017,4.경기도,안산시,0.944
2018,4.경기도,안산시,0.947
2019,4.경기도,안산시,0.947
2008,4.경기도,안성시,0.968
2009,4.경기도,안성시,0.959
2010,4.경기도,안성시,0.952
2011,4.경기도,안성시,0.938
2012,4.경기도,안성시,0.955
2013,4.경기도,안성시,0.945
2014,4.경기도,안성시,0.948
2015,4.경기도,안성시,0.95
2016,4.경기도,안성시,0.953
2017,4.경기도,안성시,0.961
2018,4.경기도,안성시,0.96
2019,4.경기도,안성시,0.956
2008,4.경기도,안양시,0.969
2009,4.경기도,안양시,0.964
2010,4.경기도,안양시,0.959
2011,4.경기도,안양시,0.948
2012,4.경기도,안양시,0.962
2013,4.경기도,안양시,0.956
2014,4.경기도,안양시,0.948
2015,4.경기도,안양시,0.956
2016,4.경기도,안양시,0.96
2017,4.경기도,안양시,0.961
2018,4.경기도,안양시,0.964
2019,4.경기도,안양시,0.953
2008,4.경기도,양주시,0.947
2009,4.경기도,양주시,0.953
2010,4.경기도,양주시,0.95
2011,4.경기도,양주시,0.935
2012,4.경기도,양주시,0.947
2013,4.경기도,양주시,0.946
2014,4.경기도,양주시,0.939
2015,4.경기도,양주시,0.94
2016,4.경기도,양주시,0.945
2017,4.경기도,양주시,0.962
2018,4.경기도,양주시,0.974
2019,4.경기도,양주시,0.953
2008,4.경기도,양평군,0.95
2009,4.경기도,양평군,0.956
2010,4.경기도,양평군,0.958
2011,4.경기도,양평군,0.935
2012,4.경기도,양평군,0.948
2013,4.경기도,양평군,0.945
2014,4.경기도,양평군,0.945
2015,4.경기도,양평군,0.952
2016,4.경기도,양평군,0.95
2017,4.경기도,양평군,0.953
2018,4.경기도,양평군,0.947
2019,4.경기도,양평군,0.95
2008,4.경기도,여주시,0.942
2009,4.경기도,여주시,0.965
2010,4.경기도,여주시,0.961
2011,4.경기도,여주시,0.946
2012,4.경기도,여주시,0.946
2013,4.경기도,여주시,0.923
2014,4.경기도,여주시,0.924
2015,4.경기도,여주시,0.935
2016,4.경기도,여주시,0.942
2017,4.경기도,여주시,0.94
2018,4.경기도,여주시,0.94
2019,4.경기도,여주시,0.945
2008,4.경기도,연천군,0.966
2009,4.경기도,연천군,0.959
2010,4.경기도,연천군,0.943
2011,4.경기도,연천군,0.954
2012,4.경기도,연천군,0.951
2013,4.경기도,연천군,0.962
2014,4.경기도,연천군,0.954
2015,4.경기도,연천군,0.946
2016,4.경기도,연천군,0.962
2017,4.경기도,연천군,0.971
2018,4.경기도,연천군,0.966
2019,4.경기도,연천군,0.967
2008,4.경기도,오산시,0.964
2009,4.경기도,오산시,0.96
2010,4.경기도,오산시,0.957
2011,4.경기도,오산시,0.957
2012,4.경기도,오산시,0.975
2013,4.경기도,오산시,0.95
2014,4.경기도,오산시,0.934
2015,4.경기도,오산시,0.945
2016,4.경기도,오산시,0.948
2017,4.경기도,오산시,0.951
2018,4.경기도,오산시,0.954
2019,4.경기도,오산시,0.957
2008,4.경기도,용인시,0.965
2009,4.경기도,용인시,0.963
2010,4.경기도,용인시,0.966
2011,4.경기도,용인시,0.963
2012,4.경기도,용인시,0.964
2013,4.경기도,용인시,0.962
2014,4.경기도,용인시,0.952
2015,4.경기도,용인시,0.959
2016,4.경기도,용인시,0.964
2017,4.경기도,용인시,0.964
2018,4.경기도,용인시,0.966
2019,4.경기도,용인시,0.962
2008,4.경기도,의왕시,0.972
2009,4.경기도,의왕시,0.973
2010,4.경기도,의왕시,0.959
2011,4.경기도,의왕시,0.954
2012,4.경기도,의왕시,0.965
2013,4.경기도,의왕시,0.938
2014,4.경기도,의왕시,0.96
2015,4.경기도,의왕시,0.961
2016,4.경기도,의왕시,0.948
2017,4.경기도,의왕시,0.954
2018,4.경기도,의왕시,0.963
2019,4.경기도,의왕시,0.962
2008,4.경기도,의정부시,0.966
2009,4.경기도,의정부시,0.962
2010,4.경기도,의정부시,0.943
2011,4.경기도,의정부시,0.937
2012,4.경기도,의정부시,0.95
2013,4.경기도,의정부시,0.947
