Year,시도,Value
2014,0.전국,3.56
2016,0.전국,3.1
2018,0.전국,3.3
2019,0.전국,3.5
2020,0.전국,3.7
2021,0.전국,3.8
2014,1.수도권,3.13
2016,1.수도권,2.8
2018,1.수도권,2.8
2019,1.수도권,3.2
2020,1.수도권,3.3
2021,1.수도권,3.5
2014,2.서울특별시,3.11
2016,2.서울특별시,2.7
2018,2.서울특별시,3.0
2019,2.서울특별시,3.4
2020,2.서울특별시,3.2
2021,2.서울특별시,3.5
2014,3.인천광역시,3.19
2016,3.인천광역시,2.8
2018,3.인천광역시,2.9
2019,3.인천광역시,4.2
2020,3.인천광역시,4.5
2021,3.인천광역시,3.9
2014,4.경기도,3.13
2016,4.경기도,2.8
2018,4.경기도,2.6
2019,4.경기도,2.8
2020,4.경기도,3.1
2021,4.경기도,3.4
