Year,시도,시군구,Value
2019,3.인천광역시,연수구,3.1
2020,3.인천광역시,연수구,3.0
2015,3.인천광역시,옹진군,2.9
2016,3.인천광역시,옹진군,2.6
2017,3.인천광역시,옹진군,2.8
2018,3.인천광역시,옹진군,2.5
2019,3.인천광역시,옹진군,2.4
2020,3.인천광역시,옹진군,2.4
2015,3.인천광역시,중구,2.8
2016,3.인천광역시,중구,2.8
2017,3.인천광역시,중구,2.8
2018,3.인천광역시,중구,2.8
2019,3.인천광역시,중구,2.7
2020,3.인천광역시,중구,2.6
2015,4.경기도,,3.3
2016,4.경기도,,3.3
2017,4.경기도,,3.2
2018,4.경기도,,3.1
2019,4.경기도,,3.0
2020,4.경기도,,3.0
2021,4.경기도,,2.9
2015,4.경기도,가평군,2.7
2016,4.경기도,가평군,2.6
2017,4.경기도,가평군,2.5
2018,4.경기도,가평군,2.5
2019,4.경기도,가평군,2.4
2020,4.경기도,가평군,2.4
2015,4.경기도,고양시,3.2
2016,4.경기도,고양시,3.2
2017,4.경기도,고양시,3.1
2018,4.경기도,고양시,3.1
2019,4.경기도,고양시,3.0
2020,4.경기도,고양시,2.9
2015,4.경기도,과천시,3.8
2016,4.경기도,과천시,3.8
2017,4.경기도,과천시,4.2
2018,4.경기도,과천시,4.0
2019,4.경기도,과천시,4.0
2020,4.경기도,과천시,3.8
2015,4.경기도,광명시,3.2
2016,4.경기도,광명시,3.2
2017,4.경기도,광명시,3.1
2018,4.경기도,광명시,3.1
2019,4.경기도,광명시,3.0
2020,4.경기도,광명시,3.0
2015,4.경기도,광주시,3.3
2016,4.경기도,광주시,3.3
2017,4.경기도,광주시,3.2
2018,4.경기도,광주시,3.1
2019,4.경기도,광주시,3.0
2020,4.경기도,광주시,3.0
2015,4.경기도,구리시,3.6
2016,4.경기도,구리시,3.5
2017,4.경기도,구리시,3.4
2018,4.경기도,구리시,3.3
2019,4.경기도,구리시,3.2
2020,4.경기도,구리시,3.1
2015,4.경기도,군포시,3.3
2016,4.경기도,군포시,3.2
2017,4.경기도,군포시,3.2
2018,4.경기도,군포시,3.1
2019,4.경기도,군포시,3.0
2020,4.경기도,군포시,3.0
2015,4.경기도,김포시,3.1
2016,4.경기도,김포시,3.0
2017,4.경기도,김포시,3.0
2018,4.경기도,김포시,2.9
2019,4.경기도,김포시,2.9
2020,4.경기도,김포시,2.9
2015,4.경기도,남양주시,3.1
2016,4.경기도,남양주시,3.1
2017,4.경기도,남양주시,3.0
2018,4.경기도,남양주시,3.0
2019,4.경기도,남양주시,2.9
2020,4.경기도,남양주시,2.9
2015,4.경기도,동두천시,2.8
2016,4.경기도,동두천시,2.8
2017,4.경기도,동두천시,2.7
2018,4.경기도,동두천시,2.7
2019,4.경기도,동두천시,2.6
2020,4.경기도,동두천시,2.6
2015,4.경기도,부천시,3.3
2016,4.경기도,부천시,3.3
2017,4.경기도,부천시,3.2
2018,4.경기도,부천시,3.1
2019,4.경기도,부천시,3.0
2020,4.경기도,부천시,3.0
2015,4.경기도,성남시,3.7
2016,4.경기도,성남시,3.6
2017,4.경기도,성남시,3.5
2018,4.경기도,성남시,3.5
2019,4.경기도,성남시,3.4
2020,4.경기도,성남시,3.3
2015,4.경기도,수원시,3.5
2016,4.경기도,수원시,3.5
2017,4.경기도,수원시,3.4
2018,4.경기도,수원시,3.3
2019,4.경기도,수원시,3.2
2020,4.경기도,수원시,3.2
2015,4.경기도,시흥시,3.5
2016,4.경기도,시흥시,3.4
2017,4.경기도,시흥시,3.4
2018,4.경기도,시흥시,3.2
2019,4.경기도,시흥시,3.1
2020,4.경기도,시흥시,3.0
2015,4.경기도,안산시,3.8
2016,4.경기도,안산시,3.8
2017,4.경기도,안산시,3.7
2018,4.경기도,안산시,3.6
2019,4.경기도,안산시,3.4
2020,4.경기도,안산시,3.3
2015,4.경기도,안성시,3.0
2016,4.경기도,안성시,2.9
2017,4.경기도,안성시,2.9
2018,4.경기도,안성시,2.8
2019,4.경기도,안성시,2.7
2020,4.경기도,안성시,2.7
2015,4.경기도,안양시,3.3
2016,4.경기도,안양시,3.3
2017,4.경기도,안양시,3.2
2018,4.경기도,안양시,3.1
2019,4.경기도,안양시,3.1
2020,4.경기도,안양시,3.0
2015,4.경기도,양주시,3.0
2016,4.경기도,양주시,3.0
2017,4.경기도,양주시,2.9
2018,4.경기도,양주시,2.8
2019,4.경기도,양주시,2.7
2020,4.경기도,양주시,2.7
2015,4.경기도,양평군,2.8
2016,4.경기도,양평군,2.7
2017,4.경기도,양평군,2.7
2018,4.경기도,양평군,2.6
2019,4.경기도,양평군,2.6
2020,4.경기도,양평군,2.5
2015,4.경기도,여주시,2.9
2016,4.경기도,여주시,2.9
2017,4.경기도,여주시,2.8
2018,4.경기도,여주시,2.8
2019,4.경기도,여주시,2.7
2020,4.경기도,여주시,2.7
2015,4.경기도,연천군,2.7
2016,4.경기도,연천군,2.7
2017,4.경기도,연천군,2.6
2018,4.경기도,연천군,2.5
2019,4.경기도,연천군,2.5
2020,4.경기도,연천군,2.4
2015,4.경기도,오산시,3.3
2016,4.경기도,오산시,3.3
2017,4.경기도,오산시,3.2
2018,4.경기도,오산시,3.1
2019,4.경기도,오산시,3.0
2020,4.경기도,오산시,2.9
2015,4.경기도,용인시,3.2
2016,4.경기도,용인시,3.2
2017,4.경기도,용인시,3.2
2018,4.경기도,용인시,3.1
2019,4.경기도,용인시,3.0
2020,4.경기도,용인시,3.0
2015,4.경기도,의왕시,3.2
2016,4.경기도,의왕시,3.2
2017,4.경기도,의왕시,3.1
2018,4.경기도,의왕시,3.1
2019,4.경기도,의왕시,3.0
2020,4.경기도,의왕시,2.9
2015,4.경기도,의정부시,3.2
2016,4.경기도,의정부시,3.2
2017,4.경기도,의정부시,3.1
2018,4.경기도,의정부시,3.0
2019,4.경기도,의정부시,2.9
2020,4.경기도,의정부시,2.8
2015,4.경기도,이천시,3.1
2016,4.경기도,이천시,3.1
2017,4.경기도,이천시,3.0
2018,4.경기도,이천시,3.0
2019,4.경기도,이천시,2.9
2020,4.경기도,이천시,2.8
2015,4.경기도,파주시,3.0
2016,4.경기도,파주시,3.0
2017,4.경기도,파주시,3.0
2018,4.경기도,파주시,2.9
2019,4.경기도,파주시,2.9
2020,4.경기도,파주시,2.8
2015,4.경기도,평택시,3.1
2016,4.경기도,평택시,3.0
2017,4.경기도,평택시,3.0
2018,4.경기도,평택시,2.9
2019,4.경기도,평택시,2.8
2020,4.경기도,평택시,2.8
2015,4.경기도,포천시,2.9
2016,4.경기도,포천시,2.8
2017,4.경기도,포천시,2.8
2018,4.경기도,포천시,2.7
2019,4.경기도,포천시,2.7
2020,4.경기도,포천시,2.6
2015,4.경기도,하남시,3.7
2016,4.경기도,하남시,3.4
2017,4.경기도,하남시,3.3
2018,4.경기도,하남시,3.2
2019,4.경기도,하남시,3.1
2020,4.경기도,하남시,3.1
2015,4.경기도,화성시,3.2
2016,4.경기도,화성시,3.2
2017,4.경기도,화성시,3.1
2018,4.경기도,화성시,3.0
2019,4.경기도,화성시,2.9
2020,4.경기도,화성시,2.9
