Year,시도,시군구,Value
2012,2.서울특별시,관악구,-1.07
2013,2.서울특별시,관악구,-1.0
2014,2.서울특별시,관악구,-0.59
2015,2.서울특별시,관악구,-0.55
2016,2.서울특별시,관악구,-0.65
2017,2.서울특별시,관악구,-0.89
2018,2.서울특별시,관악구,-0.17
2019,2.서울특별시,관악구,-0.52
2020,2.서울특별시,관악구,-1.46
2021,2.서울특별시,관악구,-2.03
2001,2.서울특별시,광진구,-0.75
2002,2.서울특별시,광진구,-0.41
2003,2.서울특별시,광진구,0.05
2004,2.서울특별시,광진구,-1.02
2005,2.서울특별시,광진구,-1.09
2006,2.서울특별시,광진구,0.28
2007,2.서울특별시,광진구,1.27
2008,2.서울특별시,광진구,0.23
2009,2.서울특별시,광진구,-0.19
2010,2.서울특별시,광진구,0.59
2011,2.서울특별시,광진구,-0.54
2012,2.서울특별시,광진구,-0.62
2013,2.서울특별시,광진구,-0.74
2014,2.서울특별시,광진구,-1.07
2015,2.서울특별시,광진구,-0.58
2016,2.서울특별시,광진구,-0.82
2017,2.서울특별시,광진구,0.05
2018,2.서울특별시,광진구,-0.33
2019,2.서울특별시,광진구,-1.1
2020,2.서울특별시,광진구,-1.87
2021,2.서울특별시,광진구,-2.08
2001,2.서울특별시,구로구,3.13
2002,2.서울특별시,구로구,-0.4
2003,2.서울특별시,구로구,0.88
2004,2.서울특별시,구로구,1.26
2005,2.서울특별시,구로구,0.56
2006,2.서울특별시,구로구,2.26
2007,2.서울특별시,구로구,1.9
2008,2.서울특별시,구로구,0.81
2009,2.서울특별시,구로구,0.2
2010,2.서울특별시,구로구,0.68
2011,2.서울특별시,구로구,1.38
2012,2.서울특별시,구로구,-0.97
2013,2.서울특별시,구로구,-0.51
2014,2.서울특별시,구로구,1.1
2015,2.서울특별시,구로구,-0.55
2016,2.서울특별시,구로구,-1.1
2017,2.서울특별시,구로구,-1.79
2018,2.서울특별시,구로구,-0.7
2019,2.서울특별시,구로구,0.2
2020,2.서울특별시,구로구,-1.57
2021,2.서울특별시,구로구,-2.62
2001,2.서울특별시,금천구,-2.12
2002,2.서울특별시,금천구,0.36
2003,2.서울특별시,금천구,1.27
2004,2.서울특별시,금천구,-0.49
2005,2.서울특별시,금천구,-0.79
2006,2.서울특별시,금천구,0.02
2007,2.서울특별시,금천구,0.13
2008,2.서울특별시,금천구,0.35
2009,2.서울특별시,금천구,-0.8
2010,2.서울특별시,금천구,0.54
2011,2.서울특별시,금천구,-0.11
2012,2.서울특별시,금천구,-1.33
2013,2.서울특별시,금천구,-0.95
2014,2.서울특별시,금천구,-0.09
2015,2.서울특별시,금천구,-0.72
2016,2.서울특별시,금천구,-0.59
2017,2.서울특별시,금천구,-0.46
2018,2.서울특별시,금천구,0.21
2019,2.서울특별시,금천구,-0.87
2020,2.서울특별시,금천구,-1.58
2021,2.서울특별시,금천구,-1.19
2001,2.서울특별시,노원구,2.29
2002,2.서울특별시,노원구,-0.78
2003,2.서울특별시,노원구,-1.5
2004,2.서울특별시,노원구,-0.53
2005,2.서울특별시,노원구,-0.9
2006,2.서울특별시,노원구,-0.51
2007,2.서울특별시,노원구,-0.08
2008,2.서울특별시,노원구,-0.06
2009,2.서울특별시,노원구,-0.91
2010,2.서울특별시,노원구,0.04
2011,2.서울특별시,노원구,-1.2
2012,2.서울특별시,노원구,-1.19
2013,2.서울특별시,노원구,-1.13
2014,2.서울특별시,노원구,-1.34
2015,2.서울특별시,노원구,-1.34
2016,2.서울특별시,노원구,-1.21
2017,2.서울특별시,노원구,-2.3
2018,2.서울특별시,노원구,-1.78
2019,2.서울특별시,노원구,-1.98
2020,2.서울특별시,노원구,-1.91
2021,2.서울특별시,노원구,-2.29
2001,2.서울특별시,도봉구,0.1
2002,2.서울특별시,도봉구,0.21
2003,2.서울특별시,도봉구,1.36
2004,2.서울특별시,도봉구,1.44
2005,2.서울특별시,도봉구,-0.04
2006,2.서울특별시,도봉구,-0.96
2007,2.서울특별시,도봉구,-0.31
2008,2.서울특별시,도봉구,-0.49
2009,2.서울특별시,도봉구,-1.14
2010,2.서울특별시,도봉구,-0.45
2011,2.서울특별시,도봉구,-0.75
2012,2.서울특별시,도봉구,-0.95
2013,2.서울특별시,도봉구,-1.06
2014,2.서울특별시,도봉구,-1.36
2015,2.서울특별시,도봉구,-0.69
2016,2.서울특별시,도봉구,-0.84
2017,2.서울특별시,도봉구,-1.15
2018,2.서울특별시,도봉구,-1.32
2019,2.서울특별시,도봉구,-1.76
2020,2.서울특별시,도봉구,-2.46
2021,2.서울특별시,도봉구,-2.44
2001,2.서울특별시,동대문구,0.44
2002,2.서울특별시,동대문구,0.14
2003,2.서울특별시,동대문구,0.64
2004,2.서울특별시,동대문구,-0.75
2005,2.서울특별시,동대문구,0.62
2006,2.서울특별시,동대문구,-0.15
2007,2.서울특별시,동대문구,0.03
2008,2.서울특별시,동대문구,-1.08
2009,2.서울특별시,동대문구,-1.94
2010,2.서울특별시,동대문구,1.35
2011,2.서울특별시,동대문구,-0.21
2012,2.서울특별시,동대문구,-0.75
2013,2.서울특별시,동대문구,0.2
2014,2.서울특별시,동대문구,-0.03
2015,2.서울특별시,동대문구,-0.66
2016,2.서울특별시,동대문구,-0.94
2017,2.서울특별시,동대문구,-1.16
2018,2.서울특별시,동대문구,-0.46
2019,2.서울특별시,동대문구,-0.36
2020,2.서울특별시,동대문구,-1.66
2021,2.서울특별시,동대문구,-1.4
2001,2.서울특별시,동작구,-2.3
2002,2.서울특별시,동작구,-0.72
2003,2.서울특별시,동작구,2.06
2004,2.서울특별시,동작구,0.24
2005,2.서울특별시,동작구,0.11
2006,2.서울특별시,동작구,0.07
2007,2.서울특별시,동작구,-0.03
2008,2.서울특별시,동작구,-0.94
2009,2.서울특별시,동작구,-0.72
2010,2.서울특별시,동작구,1.43
2011,2.서울특별시,동작구,-0.04
2012,2.서울특별시,동작구,0.63
2013,2.서울특별시,동작구,1.25
2014,2.서울특별시,동작구,-0.53
2015,2.서울특별시,동작구,-1.55
2016,2.서울특별시,동작구,0.11
2017,2.서울특별시,동작구,-1.15
2018,2.서울특별시,동작구,0.22
2019,2.서울특별시,동작구,-0.12
2020,2.서울특별시,동작구,-1.8
2021,2.서울특별시,동작구,-1.79
2001,2.서울특별시,마포구,-2.03
2002,2.서울특별시,마포구,-0.89
2003,2.서울특별시,마포구,1.28
2004,2.서울특별시,마포구,1.17
2005,2.서울특별시,마포구,1.3
2006,2.서울특별시,마포구,0.99
2007,2.서울특별시,마포구,0.84
2008,2.서울특별시,마포구,-1.79
2009,2.서울특별시,마포구,-0.24
2010,2.서울특별시,마포구,2.08
2011,2.서울특별시,마포구,-0.46
2012,2.서울특별시,마포구,-1.27
2013,2.서울특별시,마포구,-0.63
2014,2.서울특별시,마포구,1.21
2015,2.서울특별시,마포구,0.64
2016,2.서울특별시,마포구,-1.87
2017,2.서울특별시,마포구,-1.31
2018,2.서울특별시,마포구,0.15
2019,2.서울특별시,마포구,-0.11
2020,2.서울특별시,마포구,-1.05
2021,2.서울특별시,마포구,-0.83
2001,2.서울특별시,서대문구,-0.48
2002,2.서울특별시,서대문구,-0.89
2003,2.서울특별시,서대문구,-1.7
2004,2.서울특별시,서대문구,-0.99
2005,2.서울특별시,서대문구,-0.63
2006,2.서울특별시,서대문구,0.2
2007,2.서울특별시,서대문구,0.15
2008,2.서울특별시,서대문구,-4.6
2009,2.서울특별시,서대문구,-1.2
2010,2.서울특별시,서대문구,-0.83
2011,2.서울특별시,서대문구,-2.8
2012,2.서울특별시,서대문구,0.06
2013,2.서울특별시,서대문구,-0.21
2014,2.서울특별시,서대문구,-0.99
2015,2.서울특별시,서대문구,0.7
2016,2.서울특별시,서대문구,0.86
2017,2.서울특별시,서대문구,-0.26
2018,2.서울특별시,서대문구,-0.6
2019,2.서울특별시,서대문구,0.03
2020,2.서울특별시,서대문구,-0.07
2021,2.서울특별시,서대문구,-2.26
2001,2.서울특별시,서초구,-0.96
2002,2.서울특별시,서초구,-1.11
2003,2.서울특별시,서초구,1.69
2004,2.서울특별시,서초구,1.63
2005,2.서울특별시,서초구,0.03
2006,2.서울특별시,서초구,1.74
2007,2.서울특별시,서초구,-0.49
2008,2.서울특별시,서초구,0.03
2009,2.서울특별시,서초구,4.63
2010,2.서울특별시,서초구,2.06
2011,2.서울특별시,서초구,-0.23
2012,2.서울특별시,서초구,0.22
2013,2.서울특별시,서초구,1.49
2014,2.서울특별시,서초구,1.73
2015,2.서울특별시,서초구,-0.67
2016,2.서울특별시,서초구,0.05
2017,2.서울특별시,서초구,-1.35
2018,2.서울특별시,서초구,-1.63
2019,2.서울특별시,서초구,-0.7
2020,2.서울특별시,서초구,-1.4
2021,2.서울특별시,서초구,-3.0
2001,2.서울특별시,성동구,0.28
2002,2.서울특별시,성동구,-0.13
2003,2.서울특별시,성동구,0.27
2004,2.서울특별시,성동구,0.02
2005,2.서울특별시,성동구,-0.38
2006,2.서울특별시,성동구,-0.52
2007,2.서울특별시,성동구,0.21
2008,2.서울특별시,성동구,-5.54
2009,2.서울특별시,성동구,-2.05
2010,2.서울특별시,성동구,0.26
2011,2.서울특별시,성동구,-2.56
2012,2.서울특별시,성동구,-0.62
2013,2.서울특별시,성동구,-0.1
2014,2.서울특별시,성동구,-0.87
2015,2.서울특별시,성동구,0.39
2016,2.서울특별시,성동구,0.69
2017,2.서울특별시,성동구,1.81
2018,2.서울특별시,성동구,1.2
2019,2.서울특별시,성동구,-2.36
2020,2.서울특별시,성동구,-2.74
2021,2.서울특별시,성동구,-2.61
2001,2.서울특별시,성북구,-2.15
2002,2.서울특별시,성북구,-1.44
2003,2.서울특별시,성북구,2.14
2004,2.서울특별시,성북구,-0.33
2005,2.서울특별시,성북구,2.7
2006,2.서울특별시,성북구,2.4
2007,2.서울특별시,성북구,-0.24
2008,2.서울특별시,성북구,0.85
2009,2.서울특별시,성북구,0.63
2010,2.서울특별시,성북구,2.73
2011,2.서울특별시,성북구,-0.65
2012,2.서울특별시,성북구,-0.78
2013,2.서울특별시,성북구,-1.08
2014,2.서울특별시,성북구,-1.93
2015,2.서울특별시,성북구,-1.34
2016,2.서울특별시,성북구,-1.69
2017,2.서울특별시,성북구,-1.35
2018,2.서울특별시,성북구,-1.7
2019,2.서울특별시,성북구,1.58
2020,2.서울특별시,성북구,-1.69
2021,2.서울특별시,성북구,-1.55
2001,2.서울특별시,송파구,-1.11
2002,2.서울특별시,송파구,-1.27
2003,2.서울특별시,송파구,-4.1
2004,2.서울특별시,송파구,-2.38
2005,2.서울특별시,송파구,0.26
2006,2.서울특별시,송파구,0.41
2007,2.서울특별시,송파구,2.97
2008,2.서울특별시,송파구,7.28
2009,2.서울특별시,송파구,1.88
2010,2.서울특별시,송파구,0.56
2011,2.서울특별시,송파구,-0.38
2012,2.서울특별시,송파구,-1.5
2013,2.서울특별시,송파구,-0.76
2014,2.서울특별시,송파구,-0.47
2015,2.서울특별시,송파구,-0.64
2016,2.서울특별시,송파구,-0.38
2017,2.서울특별시,송파구,0.94
2018,2.서울특별시,송파구,0.35
2019,2.서울특별시,송파구,1.37
2020,2.서울특별시,송파구,-1.29
2021,2.서울특별시,송파구,-1.48
2001,2.서울특별시,양천구,-0.45
2002,2.서울특별시,양천구,0.05
2003,2.서울특별시,양천구,0.6
2004,2.서울특별시,양천구,1.71
2005,2.서울특별시,양천구,1.03
2006,2.서울특별시,양천구,0.56
2007,2.서울특별시,양천구,0.59
2008,2.서울특별시,양천구,-0.13
2009,2.서울특별시,양천구,-0.24
2010,2.서울특별시,양천구,-0.29
2011,2.서울특별시,양천구,0.08
2012,2.서울특별시,양천구,-1.0
2013,2.서울특별시,양천구,-0.72
2014,2.서울특별시,양천구,-1.25
2015,2.서울특별시,양천구,-0.35
2016,2.서울특별시,양천구,-1.47
2017,2.서울특별시,양천구,-1.42
2018,2.서울특별시,양천구,-1.45
2019,2.서울특별시,양천구,-1.25
2020,2.서울특별시,양천구,-0.97
2021,2.서울특별시,양천구,-1.59
2001,2.서울특별시,영등포구,0.13
2002,2.서울특별시,영등포구,0.54
2003,2.서울특별시,영등포구,-0.29
2004,2.서울특별시,영등포구,1.2
2005,2.서울특별시,영등포구,1.31
2006,2.서울특별시,영등포구,2.01
2007,2.서울특별시,영등포구,2.17
2008,2.서울특별시,영등포구,1.0
2009,2.서울특별시,영등포구,-0.4
2010,2.서울특별시,영등포구,0.88
2011,2.서울특별시,영등포구,-1.37
2012,2.서울특별시,영등포구,-2.88
2013,2.서울특별시,영등포구,-1.24
2014,2.서울특별시,영등포구,-0.03
2015,2.서울특별시,영등포구,-0.86
2016,2.서울특별시,영등포구,-2.64
2017,2.서울특별시,영등포구,-1.17
2018,2.서울특별시,영등포구,0.39
2019,2.서울특별시,영등포구,-0.65
