Year,시도,시군구,Value
2005,2.서울특별시,서초구,6.3
2006,2.서울특별시,서초구,6.6
2007,2.서울특별시,서초구,7.1
2008,2.서울특별시,서초구,7.6
2009,2.서울특별시,서초구,8.0
2010,2.서울특별시,서초구,8.5
2011,2.서울특별시,서초구,9.0
2012,2.서울특별시,서초구,9.6
2013,2.서울특별시,서초구,10.1
2014,2.서울특별시,서초구,10.5
2015,2.서울특별시,서초구,11.0
2016,2.서울특별시,서초구,11.4
2017,2.서울특별시,서초구,12.0
2018,2.서울특별시,서초구,12.6
2019,2.서울특별시,서초구,13.2
2020,2.서울특별시,서초구,14.1
2021,2.서울특별시,서초구,14.7
2001,2.서울특별시,성동구,6.0
2002,2.서울특별시,성동구,6.3
2003,2.서울특별시,성동구,6.7
2004,2.서울특별시,성동구,7.2
2005,2.서울특별시,성동구,7.6
2006,2.서울특별시,성동구,8.1
2007,2.서울특별시,성동구,8.8
2008,2.서울특별시,성동구,9.3
2009,2.서울특별시,성동구,9.8
2010,2.서울특별시,성동구,10.3
2011,2.서울특별시,성동구,10.9
2012,2.서울특별시,성동구,11.4
2013,2.서울특별시,성동구,11.8
2014,2.서울특별시,성동구,12.3
2015,2.서울특별시,성동구,12.8
2016,2.서울특별시,성동구,13.1
2017,2.서울특별시,성동구,13.5
2018,2.서울특별시,성동구,13.8
2019,2.서울특별시,성동구,14.6
2020,2.서울특별시,성동구,15.5
2021,2.서울특별시,성동구,16.2
2001,2.서울특별시,성북구,6.8
2002,2.서울특별시,성북구,7.2
2003,2.서울특별시,성북구,7.5
2004,2.서울특별시,성북구,8.0
2005,2.서울특별시,성북구,8.4
2006,2.서울특별시,성북구,8.8
2007,2.서울특별시,성북구,9.5
2008,2.서울특별시,성북구,9.9
2009,2.서울특별시,성북구,10.3
2010,2.서울특별시,성북구,10.9
2011,2.서울특별시,성북구,11.4
2012,2.서울특별시,성북구,12.0
2013,2.서울특별시,성북구,12.7
2014,2.서울특별시,성북구,13.3
2015,2.서울특별시,성북구,13.7
2016,2.서울특별시,성북구,14.2
2017,2.서울특별시,성북구,14.9
2018,2.서울특별시,성북구,15.5
2019,2.서울특별시,성북구,16.0
2020,2.서울특별시,성북구,16.8
2021,2.서울특별시,성북구,17.3
2001,2.서울특별시,송파구,4.8
2002,2.서울특별시,송파구,5.0
2003,2.서울특별시,송파구,5.3
2004,2.서울특별시,송파구,5.5
2005,2.서울특별시,송파구,5.8
2006,2.서울특별시,송파구,6.2
2007,2.서울특별시,송파구,6.7
2008,2.서울특별시,송파구,7.0
2009,2.서울특별시,송파구,7.3
2010,2.서울특별시,송파구,7.7
2011,2.서울특별시,송파구,8.1
2012,2.서울특별시,송파구,8.7
2013,2.서울특별시,송파구,9.2
2014,2.서울특별시,송파구,9.8
2015,2.서울특별시,송파구,10.3
2016,2.서울특별시,송파구,10.8
2017,2.서울특별시,송파구,11.5
2018,2.서울특별시,송파구,12.2
2019,2.서울특별시,송파구,12.9
2020,2.서울특별시,송파구,14.0
2021,2.서울특별시,송파구,14.8
2001,2.서울특별시,양천구,5.0
2002,2.서울특별시,양천구,5.1
2003,2.서울특별시,양천구,5.4
2004,2.서울특별시,양천구,5.7
2005,2.서울특별시,양천구,5.9
2006,2.서울특별시,양천구,6.3
2007,2.서울특별시,양천구,6.7
2008,2.서울특별시,양천구,7.0
2009,2.서울특별시,양천구,7.4
2010,2.서울특별시,양천구,7.8
2011,2.서울특별시,양천구,8.2
2012,2.서울특별시,양천구,8.7
2013,2.서울특별시,양천구,9.3
2014,2.서울특별시,양천구,9.9
2015,2.서울특별시,양천구,10.4
2016,2.서울특별시,양천구,10.9
2017,2.서울특별시,양천구,11.7
2018,2.서울특별시,양천구,12.5
2019,2.서울특별시,양천구,13.3
2020,2.서울특별시,양천구,14.4
2021,2.서울특별시,양천구,15.3
2001,2.서울특별시,영등포구,5.7
2002,2.서울특별시,영등포구,6.1
2003,2.서울특별시,영등포구,6.5
2004,2.서울특별시,영등포구,7.0
2005,2.서울특별시,영등포구,7.5
2006,2.서울특별시,영등포구,8.1
2007,2.서울특별시,영등포구,8.7
2008,2.서울특별시,영등포구,9.2
2009,2.서울특별시,영등포구,9.7
2010,2.서울특별시,영등포구,10.3
2011,2.서울특별시,영등포구,10.9
2012,2.서울특별시,영등포구,11.6
2013,2.서울특별시,영등포구,12.2
2014,2.서울특별시,영등포구,12.9
2015,2.서울특별시,영등포구,13.4
2016,2.서울특별시,영등포구,13.8
2017,2.서울특별시,영등포구,14.5
2018,2.서울특별시,영등포구,14.9
2019,2.서울특별시,영등포구,15.5
2020,2.서울특별시,영등포구,16.0
2021,2.서울특별시,영등포구,16.3
2001,2.서울특별시,용산구,7.9
2002,2.서울특별시,용산구,8.5
2003,2.서울특별시,용산구,9.0
2004,2.서울특별시,용산구,9.5
2005,2.서울특별시,용산구,10.0
2006,2.서울특별시,용산구,10.4
2007,2.서울특별시,용산구,10.9
2008,2.서울특별시,용산구,11.3
2009,2.서울특별시,용산구,11.7
2010,2.서울특별시,용산구,12.6
2011,2.서울특별시,용산구,12.8
2012,2.서울특별시,용산구,13.5
2013,2.서울특별시,용산구,14.1
2014,2.서울특별시,용산구,14.7
2015,2.서울특별시,용산구,15.2
2016,2.서울특별시,용산구,15.4
2017,2.서울특별시,용산구,15.9
2018,2.서울특별시,용산구,16.2
2019,2.서울특별시,용산구,16.8
2020,2.서울특별시,용산구,17.3
2021,2.서울특별시,용산구,17.3
2001,2.서울특별시,은평구,6.2
2002,2.서울특별시,은평구,6.6
2003,2.서울특별시,은평구,7.0
2004,2.서울특별시,은평구,7.5
2005,2.서울특별시,은평구,8.0
2006,2.서울특별시,은평구,8.6
2007,2.서울특별시,은평구,9.4
2008,2.서울특별시,은평구,10.0
2009,2.서울특별시,은평구,10.5
2010,2.서울특별시,은평구,11.0
2011,2.서울특별시,은평구,11.4
2012,2.서울특별시,은평구,12.1
2013,2.서울특별시,은평구,12.7
2014,2.서울특별시,은평구,13.4
2015,2.서울특별시,은평구,14.0
2016,2.서울특별시,은평구,14.5
2017,2.서울특별시,은평구,15.3
2018,2.서울특별시,은평구,16.0
2019,2.서울특별시,은평구,16.8
2020,2.서울특별시,은평구,17.7
2021,2.서울특별시,은평구,18.4
2001,2.서울특별시,종로구,8.2
2002,2.서울특별시,종로구,8.5
2003,2.서울특별시,종로구,8.9
2004,2.서울특별시,종로구,9.5
2005,2.서울특별시,종로구,10.1
2006,2.서울특별시,종로구,10.7
2007,2.서울특별시,종로구,11.4
2008,2.서울특별시,종로구,11.7
2009,2.서울특별시,종로구,12.2
2010,2.서울특별시,종로구,13.1
2011,2.서울특별시,종로구,13.5
2012,2.서울특별시,종로구,14.4
2013,2.서울특별시,종로구,14.9
2014,2.서울특별시,종로구,15.5
2015,2.서울특별시,종로구,16.0
2016,2.서울특별시,종로구,16.3
2017,2.서울특별시,종로구,16.8
2018,2.서울특별시,종로구,17.4
2019,2.서울특별시,종로구,18.1
2020,2.서울특별시,종로구,19.0
2021,2.서울특별시,종로구,19.1
2001,2.서울특별시,중구,7.8
2002,2.서울특별시,중구,8.3
2003,2.서울특별시,중구,8.8
2004,2.서울특별시,중구,9.4
2005,2.서울특별시,중구,9.9
2006,2.서울특별시,중구,10.5
2007,2.서울특별시,중구,11.3
2008,2.서울특별시,중구,11.6
2009,2.서울특별시,중구,12.2
2010,2.서울특별시,중구,13.0
2011,2.서울특별시,중구,13.5
2012,2.서울특별시,중구,14.0
2013,2.서울특별시,중구,14.7
2014,2.서울특별시,중구,15.4
2015,2.서울특별시,중구,16.0
2016,2.서울특별시,중구,16.3
2017,2.서울특별시,중구,16.8
2018,2.서울특별시,중구,17.3
2019,2.서울특별시,중구,18.2
2020,2.서울특별시,중구,19.3
2021,2.서울특별시,중구,19.6
2001,2.서울특별시,중랑구,5.2
2002,2.서울특별시,중랑구,5.5
2003,2.서울특별시,중랑구,5.9
2004,2.서울특별시,중랑구,6.4
2005,2.서울특별시,중랑구,6.9
2006,2.서울특별시,중랑구,7.5
2007,2.서울특별시,중랑구,8.2
2008,2.서울특별시,중랑구,8.7
2009,2.서울특별시,중랑구,9.2
2010,2.서울특별시,중랑구,9.8
2011,2.서울특별시,중랑구,10.3
2012,2.서울특별시,중랑구,11.1
2013,2.서울특별시,중랑구,11.7
2014,2.서울특별시,중랑구,12.4
2015,2.서울특별시,중랑구,13.1
2016,2.서울특별시,중랑구,13.6
2017,2.서울특별시,중랑구,14.5
2018,2.서울특별시,중랑구,15.3
2019,2.서울특별시,중랑구,16.4
2020,2.서울특별시,중랑구,17.6
2021,2.서울특별시,중랑구,18.5
2001,3.인천광역시,,5.7
2002,3.인천광역시,,5.9
2003,3.인천광역시,,6.3
2004,3.인천광역시,,6.6
2005,3.인천광역시,,6.9
2006,3.인천광역시,,7.2
2007,3.인천광역시,,7.7
2008,3.인천광역시,,8.0
2009,3.인천광역시,,8.3
2010,3.인천광역시,,8.6
2011,3.인천광역시,,8.9
2012,3.인천광역시,,9.4
2013,3.인천광역시,,9.8
2014,3.인천광역시,,10.3
2015,3.인천광역시,,10.7
2016,3.인천광역시,,11.0
2017,3.인천광역시,,11.7
2018,3.인천광역시,,12.3
2019,3.인천광역시,,13.0
2020,3.인천광역시,,14.0
2021,3.인천광역시,,14.8
2001,3.인천광역시,강화군,16.6
2002,3.인천광역시,강화군,17.6
2003,3.인천광역시,강화군,18.4
2004,3.인천광역시,강화군,19.1
2005,3.인천광역시,강화군,19.9
2006,3.인천광역시,강화군,20.8
2007,3.인천광역시,강화군,21.8
2008,3.인천광역시,강화군,22.5
2009,3.인천광역시,강화군,23.2
2010,3.인천광역시,강화군,23.9
2011,3.인천광역시,강화군,24.8
2012,3.인천광역시,강화군,26.0
2013,3.인천광역시,강화군,27.0
2014,3.인천광역시,강화군,27.9
2015,3.인천광역시,강화군,28.5
2016,3.인천광역시,강화군,28.8
2017,3.인천광역시,강화군,29.7
2018,3.인천광역시,강화군,30.7
2019,3.인천광역시,강화군,31.7
2020,3.인천광역시,강화군,33.0
2021,3.인천광역시,강화군,34.1
2001,3.인천광역시,계양구,4.2
2002,3.인천광역시,계양구,4.4
2003,3.인천광역시,계양구,4.6
2004,3.인천광역시,계양구,4.8
2005,3.인천광역시,계양구,5.1
2006,3.인천광역시,계양구,5.3
2007,3.인천광역시,계양구,5.7
2008,3.인천광역시,계양구,6.0
2009,3.인천광역시,계양구,6.2
2010,3.인천광역시,계양구,6.5
2011,3.인천광역시,계양구,6.8
2012,3.인천광역시,계양구,7.2
2013,3.인천광역시,계양구,7.6
2014,3.인천광역시,계양구,8.1
2015,3.인천광역시,계양구,8.6
2016,3.인천광역시,계양구,9.0
2017,3.인천광역시,계양구,9.8
2018,3.인천광역시,계양구,10.6
2019,3.인천광역시,계양구,11.5
2020,3.인천광역시,계양구,12.8
2021,3.인천광역시,계양구,13.8
2001,3.인천광역시,남동구,4.9
2002,3.인천광역시,남동구,5.3
2003,3.인천광역시,남동구,5.6
2004,3.인천광역시,남동구,5.9
2005,3.인천광역시,남동구,6.2
2006,3.인천광역시,남동구,6.6
2007,3.인천광역시,남동구,6.8
2008,3.인천광역시,남동구,7.1
2009,3.인천광역시,남동구,7.4
2010,3.인천광역시,남동구,7.7
2011,3.인천광역시,남동구,8.0
2012,3.인천광역시,남동구,8.4
2013,3.인천광역시,남동구,8.9
2014,3.인천광역시,남동구,9.3
2015,3.인천광역시,남동구,9.7
2016,3.인천광역시,남동구,10.2
2017,3.인천광역시,남동구,10.9
2018,3.인천광역시,남동구,11.6
2019,3.인천광역시,남동구,12.5
2020,3.인천광역시,남동구,13.6
2021,3.인천광역시,남동구,14.6
2001,3.인천광역시,동구,9.1
2002,3.인천광역시,동구,9.5
2003,3.인천광역시,동구,9.5
2004,3.인천광역시,동구,10.0
2005,3.인천광역시,동구,10.5
2006,3.인천광역시,동구,11.2
2007,3.인천광역시,동구,12.0
2008,3.인천광역시,동구,12.3
2009,3.인천광역시,동구,12.7
2010,3.인천광역시,동구,13.0
2011,3.인천광역시,동구,13.7
2012,3.인천광역시,동구,14.7
2013,3.인천광역시,동구,15.5
2014,3.인천광역시,동구,16.4
2015,3.인천광역시,동구,17.2
2016,3.인천광역시,동구,17.8
2017,3.인천광역시,동구,19.0
2018,3.인천광역시,동구,20.0
2019,3.인천광역시,동구,21.3
2020,3.인천광역시,동구,23.1
2021,3.인천광역시,동구,23.9
2001,3.인천광역시,미추홀구,6.4
2002,3.인천광역시,미추홀구,6.6
2003,3.인천광역시,미추홀구,7.0
2004,3.인천광역시,미추홀구,7.4
2005,3.인천광역시,미추홀구,7.9
2006,3.인천광역시,미추홀구,8.5
2007,3.인천광역시,미추홀구,9.2
2008,3.인천광역시,미추홀구,9.6
2009,3.인천광역시,미추홀구,10.0
2010,3.인천광역시,미추홀구,10.4
2011,3.인천광역시,미추홀구,11.0
2012,3.인천광역시,미추홀구,11.7
2013,3.인천광역시,미추홀구,12.4
2014,3.인천광역시,미추홀구,13.0
2015,3.인천광역시,미추홀구,13.6
2016,3.인천광역시,미추홀구,13.8
2017,3.인천광역시,미추홀구,14.5
2018,3.인천광역시,미추홀구,15.1
2019,3.인천광역시,미추홀구,16.1
2020,3.인천광역시,미추홀구,17.1
2021,3.인천광역시,미추홀구,17.7
2001,3.인천광역시,부평구,5.1
2002,3.인천광역시,부평구,5.4
2003,3.인천광역시,부평구,5.7
2004,3.인천광역시,부평구,6.1
2005,3.인천광역시,부평구,6.4
2006,3.인천광역시,부평구,6.7
2007,3.인천광역시,부평구,7.2
2008,3.인천광역시,부평구,7.6
2009,3.인천광역시,부평구,7.9
2010,3.인천광역시,부평구,8.3
2011,3.인천광역시,부평구,8.7
2012,3.인천광역시,부평구,9.2
2013,3.인천광역시,부평구,9.7
2014,3.인천광역시,부평구,10.2
2015,3.인천광역시,부평구,10.7
2016,3.인천광역시,부평구,11.1
2017,3.인천광역시,부평구,11.8
2018,3.인천광역시,부평구,12.7
2019,3.인천광역시,부평구,13.6
2020,3.인천광역시,부평구,14.8
2021,3.인천광역시,부평구,15.7
2001,3.인천광역시,서구,4.5
2002,3.인천광역시,서구,4.7
2003,3.인천광역시,서구,5.0
2004,3.인천광역시,서구,5.2
2005,3.인천광역시,서구,5.4
2006,3.인천광역시,서구,5.7
2007,3.인천광역시,서구,6.0
2008,3.인천광역시,서구,6.2
2009,3.인천광역시,서구,6.5
2010,3.인천광역시,서구,6.7
2011,3.인천광역시,서구,6.8
2012,3.인천광역시,서구,7.0
2013,3.인천광역시,서구,7.3
2014,3.인천광역시,서구,7.7
