Year,시도,시군구,Value
2001,0.전국,,14.6
2002,0.전국,,18
2003,0.전국,,22.7
2004,0.전국,,23.9
2005,0.전국,,24.8
2006,0.전국,,22
2007,0.전국,,24.9
2008,0.전국,,26
2009,0.전국,,31
2010,0.전국,,31.2
2011,0.전국,,31.7
2012,0.전국,,28.1
2013,0.전국,,28.5
2014,0.전국,,27.3
2015,0.전국,,26.5
2016,0.전국,,25.6
2017,0.전국,,24.3
2018,0.전국,,26.6
2019,0.전국,,26.9
2020,0.전국,,25.7
2001,1.수도권,,11.75733403
2002,1.수도권,,15.89435643
2003,1.수도권,,19.74426707
2004,1.수도권,,20.45226761
2005,1.수도권,,22.27937119
2006,1.수도권,,19.36127547
2007,1.수도권,,21.52067389
2008,1.수도권,,23.35652592
2009,1.수도권,,27.96648256
2010,1.수도권,,28.41367623
2011,1.수도권,,29.26339902
2012,1.수도권,,26.15577866
2013,1.수도권,,27.28936909
2014,1.수도권,,25.72825031
2015,1.수도권,,24.7302296
2016,1.수도권,,23.42417658
2017,1.수도권,,22.37150247
2018,1.수도권,,23.98606991
2019,1.수도권,,24.34048356
2020,1.수도권,,23.61373032
2001,2.서울특별시,,9.4
2002,2.서울특별시,,13.6
2003,2.서울특별시,,16.5
2004,2.서울특별시,,18.7
2005,2.서울특별시,,19.9
2006,2.서울특별시,,17.3
2007,2.서울특별시,,20.3
2008,2.서울특별시,,21.6
2009,2.서울특별시,,26.1
2010,2.서울특별시,,26.2
2011,2.서울특별시,,26.9
2012,2.서울특별시,,23.8
2013,2.서울특별시,,25.6
2014,2.서울특별시,,24.7
2015,2.서울특별시,,23.2
2016,2.서울특별시,,23
2017,2.서울특별시,,21.3
2018,2.서울특별시,,22.5
2019,2.서울특별시,,22.5
2020,2.서울특별시,,22.7
2001,2.서울특별시,강남구,11.4
2002,2.서울특별시,강남구,8.7
2003,2.서울특별시,강남구,11.7
2004,2.서울특별시,강남구,17
2005,2.서울특별시,강남구,18.3
2006,2.서울특별시,강남구,11.5
2007,2.서울특별시,강남구,18.8
2008,2.서울특별시,강남구,19.3
2009,2.서울특별시,강남구,23.2
2010,2.서울특별시,강남구,24.3
2011,2.서울특별시,강남구,25.5
2012,2.서울특별시,강남구,22
2013,2.서울특별시,강남구,28
2014,2.서울특별시,강남구,25.8
2015,2.서울특별시,강남구,20.5
2016,2.서울특별시,강남구,21.8
2017,2.서울특별시,강남구,18
2018,2.서울특별시,강남구,22
2019,2.서울특별시,강남구,25
2020,2.서울특별시,강남구,23.6
2001,2.서울특별시,강동구,8.7
2002,2.서울특별시,강동구,14.4
2003,2.서울특별시,강동구,17.9
2004,2.서울특별시,강동구,20
2005,2.서울특별시,강동구,19.5
2006,2.서울특별시,강동구,16.2
2007,2.서울특별시,강동구,18.4
2008,2.서울특별시,강동구,20.1
2009,2.서울특별시,강동구,29.4
2010,2.서울특별시,강동구,27
2011,2.서울특별시,강동구,25.9
2012,2.서울특별시,강동구,24.1
2013,2.서울특별시,강동구,27.1
2014,2.서울특별시,강동구,29.1
2015,2.서울특별시,강동구,24.7
2016,2.서울특별시,강동구,23.4
2017,2.서울특별시,강동구,21.4
2018,2.서울특별시,강동구,25.8
2019,2.서울특별시,강동구,26.1
2020,2.서울특별시,강동구,21.7
2001,2.서울특별시,강북구,10.2
