Year,시도,시군구,Value
2008,0.전국,,28.3
2009,0.전국,,27.2
2010,0.전국,,27.3
2011,0.전국,,27.9
2012,0.전국,,27.9
2013,0.전국,,27.3
2014,0.전국,,28
2015,0.전국,,28.3
2016,0.전국,,28
2017,0.전국,,26.9
2018,0.전국,,26.4
2019,0.전국,,25.2
2020,0.전국,,26.2
2021,0.전국,,26.2
2008,1.수도권,,29.8
2009,1.수도권,,31.1
2010,1.수도권,,30
2011,1.수도권,,30.9
2012,1.수도권,,30.8
2013,1.수도권,,29.7
2014,1.수도권,,30.7
2015,1.수도권,,31.3
2016,1.수도권,,30.3
2017,1.수도권,,29.1
2018,1.수도권,,28.5
2019,1.수도권,,27.7
2020,1.수도권,,29.7
2021,1.수도권,,28.2
2008,2.서울특별시,,30.6
2009,2.서울특별시,,31.2
2010,2.서울특별시,,29.8
2011,2.서울특별시,,31
2012,2.서울특별시,,31.1
2013,2.서울특별시,,29.4
2014,2.서울특별시,,30.6
2015,2.서울특별시,,31.5
2016,2.서울특별시,,30.1
2017,2.서울특별시,,28.1
2018,2.서울특별시,,27.7
2019,2.서울특별시,,27.2
2020,2.서울특별시,,29.5
2021,2.서울특별시,,28
2008,2.서울특별시,강남구,28.4
2009,2.서울특별시,강남구,26.1
2010,2.서울특별시,강남구,30.7
2011,2.서울특별시,강남구,31
2012,2.서울특별시,강남구,30.5
2013,2.서울특별시,강남구,27.3
2014,2.서울특별시,강남구,28.5
2015,2.서울특별시,강남구,38.5
2016,2.서울특별시,강남구,33.7
2017,2.서울특별시,강남구,26.7
2018,2.서울특별시,강남구,32.5
2019,2.서울특별시,강남구,30
2020,2.서울특별시,강남구,30.6
2021,2.서울특별시,강남구,31.9
2008,2.서울특별시,강동구,31.9
2009,2.서울특별시,강동구,31.2
2010,2.서울특별시,강동구,30.1
2011,2.서울특별시,강동구,33.7
2012,2.서울특별시,강동구,32.8
2013,2.서울특별시,강동구,29.9
2014,2.서울특별시,강동구,33.4
2015,2.서울특별시,강동구,28.8
2016,2.서울특별시,강동구,31.3
2017,2.서울특별시,강동구,28.8
2018,2.서울특별시,강동구,24.1
2019,2.서울특별시,강동구,23.1
2020,2.서울특별시,강동구,28.4
2021,2.서울특별시,강동구,23.2
2008,2.서울특별시,강북구,31.7
2009,2.서울특별시,강북구,26.4
2010,2.서울특별시,강북구,27.8
2011,2.서울특별시,강북구,35.4
2012,2.서울특별시,강북구,29.2
2013,2.서울특별시,강북구,32.8
2014,2.서울특별시,강북구,32.7
2015,2.서울특별시,강북구,33.7
2016,2.서울특별시,강북구,30.8
2017,2.서울특별시,강북구,31.7
2018,2.서울특별시,강북구,31
2019,2.서울특별시,강북구,27
