Year,시도,시군구,Value
2005,0.전국,,196713
2006,0.전국,,194915
2007,0.전국,,190393
2008,0.전국,,191393
2009,0.전국,,205411
2010,0.전국,,201382
2011,0.전국,,196223
2012,0.전국,,197609
2013,0.전국,,188516
2014,0.전국,,192822
2015,0.전국,,199526
2016,0.전국,,189328
2017,0.전국,,184862
2018,0.전국,,187504
2019,0.전국,,195597
2020,0.전국,,175581
2021,0.전국,,169672
2005,1.수도권,,86690
2006,1.수도권,,83612
2007,1.수도권,,82651
2008,1.수도권,,81955
2009,1.수도권,,87197
2010,1.수도권,,85273
2011,1.수도권,,83667
2012,1.수도권,,84076
2013,1.수도권,,80475
2014,1.수도권,,83509
2015,1.수도권,,87872
2016,1.수도권,,84501
2017,1.수도권,,81982
2018,1.수도권,,85195
2019,1.수도권,,86890
2020,1.수도권,,78774
2021,1.수도권,,77544
2005,2.서울특별시,,35343
2006,2.서울특별시,,34689
2007,2.서울특별시,,35120
2008,2.서울특별시,,35912
2009,2.서울특별시,,37860
2010,2.서울특별시,,35890
2011,2.서울특별시,,34636
2012,2.서울특별시,,34503
2013,2.서울특별시,,33125
2014,2.서울특별시,,33237
2015,2.서울특별시,,33918
2016,2.서울특별시,,32682
2017,2.서울특별시,,31314
2018,2.서울특별시,,32042
2019,2.서울특별시,,31514
2020,2.서울특별시,,27219
2021,2.서울특별시,,26176
2005,2.서울특별시,강남구,2962
2006,2.서울특별시,강남구,3149
2007,2.서울특별시,강남구,3105
2008,2.서울특별시,강남구,2911
2009,2.서울특별시,강남구,3442
2010,2.서울특별시,강남구,3322
2011,2.서울특별시,강남구,3342
2012,2.서울특별시,강남구,3579
2013,2.서울특별시,강남구,3328
2014,2.서울특별시,강남구,3236
2015,2.서울특별시,강남구,3577
2016,2.서울특별시,강남구,3406
2017,2.서울특별시,강남구,3090
2018,2.서울특별시,강남구,3102
2019,2.서울특별시,강남구,3215
2020,2.서울특별시,강남구,3094
2021,2.서울특별시,강남구,3147
2005,2.서울특별시,강동구,1217
2006,2.서울특별시,강동구,1145
2007,2.서울특별시,강동구,1340
2008,2.서울특별시,강동구,1442
2009,2.서울특별시,강동구,1353
2010,2.서울특별시,강동구,1240
2011,2.서울특별시,강동구,1250
2012,2.서울특별시,강동구,1297
2013,2.서울특별시,강동구,1204
2014,2.서울특별시,강동구,1228
2015,2.서울특별시,강동구,1245
2016,2.서울특별시,강동구,1161
2017,2.서울특별시,강동구,1108
2018,2.서울특별시,강동구,1170
